checkpoint,source_age,target_age,target_delta_age,predicted_source_age,predicted_generated_age,predicted_delta_age,age_error,delta_age_error,identity_cosine,mode,strength,num_inference_steps,text_guidance_scale,text_reference_mode,age_guidance_scale,image_guidance_scale,seed
/content/adapter_inference.pt,26,9.0,-17.0,26.972152709960938,6.684089660644531,-20.288063049316406,-2.3159103393554688,-3.2880630493164062,0.19433093070983887,direct,0.5,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,18.0,-8.0,26.972152709960938,20.08460235595703,-6.887550354003906,2.0846023559570312,1.1124496459960938,0.34369784593582153,direct,0.5,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,24.0,-2.0,26.972152709960938,31.287818908691406,4.315666198730469,7.287818908691406,6.315666198730469,0.37398776412010193,direct,0.5,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,26.0,0.0,26.972152709960938,36.01028060913086,9.038127899169922,10.01028060913086,9.038127899169922,0.36015641689300537,direct,0.5,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,40.0,14.0,26.972152709960938,57.638885498046875,30.666732788085938,17.638885498046875,16.666732788085938,0.20973196625709534,direct,0.5,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,55.0,29.0,26.972152709960938,70.04241943359375,43.07026672363281,15.04241943359375,14.070266723632812,0.15281018614768982,direct,0.5,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,65.0,39.0,26.972152709960938,74.59333038330078,47.621177673339844,9.593330383300781,8.621177673339844,0.13227857649326324,direct,0.5,50,7.0,source_age,2.0,1.5,2026
