epoch,source_age,target_age,target_delta_age,predicted_source_age,predicted_generated_age,predicted_delta_age,age_error,delta_age_error,identity_cosine,mode,text_reference_mode,age_guidance_scale,seed
10,26,26.0,0.0,26.972152709960938,39.33267593383789,12.360523223876953,13.33267593383789,12.360523223876953,0.5838854312896729,direct,source_age,2.0,2026
10,26,27.0,1.0,26.972152709960938,40.274635314941406,13.302482604980469,13.274635314941406,12.302482604980469,0.58028644323349,direct,source_age,2.0,2026
10,26,30.0,4.0,26.972152709960938,43.72394561767578,16.751792907714844,13.723945617675781,12.751792907714844,0.5651183724403381,direct,source_age,2.0,2026
10,26,35.0,9.0,26.972152709960938,46.55061340332031,19.578460693359375,11.550613403320312,10.578460693359375,0.5413899421691895,direct,source_age,2.0,2026
10,26,40.0,14.0,26.972152709960938,48.337650299072266,21.365497589111328,8.337650299072266,7.365497589111328,0.520922064781189,direct,source_age,2.0,2026
10,26,50.0,24.0,26.972152709960938,55.26960754394531,28.297454833984375,5.2696075439453125,4.297454833984375,0.4625333547592163,direct,source_age,2.0,2026
10,26,65.0,39.0,26.972152709960938,61.51380157470703,34.541648864746094,-3.4861984252929688,-4.458351135253906,0.4401181638240814,direct,source_age,2.0,2026
