checkpoint,source_age,target_age,target_delta_age,predicted_source_age,predicted_generated_age,predicted_delta_age,age_error,delta_age_error,identity_cosine,mode,strength,num_inference_steps,text_guidance_scale,text_reference_mode,age_guidance_scale,image_guidance_scale,seed
/content/adapter_inference.pt,28,12.0,-16.0,24.122570037841797,12.261405944824219,-11.861164093017578,0.26140594482421875,4.138835906982422,0.458345890045166,direct,0.3,30,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,28,18.0,-10.0,24.122570037841797,19.298568725585938,-4.824001312255859,1.2985687255859375,5.175998687744141,0.5484932661056519,direct,0.3,30,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,28,28.0,0.0,24.122570037841797,28.65463638305664,4.532066345214844,0.6546363830566406,4.532066345214844,0.5278021097183228,direct,0.3,30,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,28,30.0,2.0,24.122570037841797,33.0543212890625,8.931751251220703,3.0543212890625,6.931751251220703,0.505074143409729,direct,0.3,30,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,28,45.0,17.0,24.122570037841797,52.59429168701172,28.471721649169922,7.594291687011719,11.471721649169922,0.3603556156158447,direct,0.3,30,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,28,55.0,27.0,24.122570037841797,58.423587799072266,34.30101776123047,3.4235877990722656,7.301017761230469,0.3134761154651642,direct,0.3,30,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,28,65.0,37.0,24.122570037841797,62.493896484375,38.3713264465332,-2.506103515625,1.3713264465332031,0.27774688601493835,direct,0.3,30,7.0,source_age,2.0,1.5,2026
