checkpoint,source_age,target_age,target_delta_age,predicted_source_age,predicted_generated_age,predicted_delta_age,age_error,delta_age_error,identity_cosine,mode,strength,num_inference_steps,text_guidance_scale,text_reference_mode,age_guidance_scale,image_guidance_scale,seed
/content/adapter_inference.pt,26,9.0,-17.0,26.972152709960938,7.684841156005859,-19.287311553955078,-1.3151588439941406,-2.287311553955078,0.31748056411743164,direct,0.35,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,18.0,-8.0,26.972152709960938,21.90530014038086,-5.066852569580078,3.9053001403808594,2.933147430419922,0.46818679571151733,direct,0.35,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,24.0,-2.0,26.972152709960938,32.742408752441406,5.770256042480469,8.742408752441406,7.770256042480469,0.4752241373062134,direct,0.35,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,26.0,0.0,26.972152709960938,36.28031921386719,9.30816650390625,10.280319213867188,9.30816650390625,0.46396172046661377,direct,0.35,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,40.0,14.0,26.972152709960938,52.39342498779297,25.42127227783203,12.393424987792969,11.421272277832031,0.3256894052028656,direct,0.35,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,55.0,29.0,26.972152709960938,63.20930099487305,36.23714828491211,8.209300994873047,7.237148284912109,0.2602429687976837,direct,0.35,50,7.0,source_age,2.0,1.5,2026
/content/adapter_inference.pt,26,65.0,39.0,26.972152709960938,68.07056427001953,41.098411560058594,3.0705642700195312,2.0984115600585938,0.2505640685558319,direct,0.35,50,7.0,source_age,2.0,1.5,2026
