epoch,strength,age_calibration_intercept,age_calibration_slope,age_calibration_r2,age_calibration_score,forward_calibration_intercept,forward_calibration_slope,forward_calibration_r2,reverse_calibration_intercept,reverse_calibration_slope,reverse_calibration_r2,forward_mae,forward_bias,reverse_mae,reverse_bias,mean_identity_cosine
10,0.2,4.972325160562625,0.7238200917982501,0.9007245266918703,7.7341242425801235,9.441754386882987,0.5056668136106083,0.949115349314277,11.508872105525096,1.7302719262930066,0.9999077707801797,6.145343780517578,1.9443677266438801,4.693000793457031,4.693000793457031,0.5322689205408097
10,0.27,5.714242335266591,0.8684146561782321,0.9121322861490267,7.03009577348427,10.970262770562359,0.6151928164992366,0.948324239387774,11.490262251633865,1.8443745099581206,0.9993652013747156,6.937049865722656,5.134020487467448,3.7943038940429688,3.6094334920247397,0.46843132078647615
10,0.35,6.747033402667931,1.0433224727636778,0.914745314599823,7.1802581303047095,13.177698322494267,0.7360924817468151,0.9456707395651209,11.012773367074825,1.9515559856708236,0.9939067474923049,9.175100962320963,9.175100962320963,3.5532964070638022,2.1315841674804688,0.3958715170621872
10,0.4,7.244753020418029,1.0978475687030225,0.9049913006201126,8.223228707448254,14.527119230064402,0.7514861029037638,0.9316983363266788,10.796081836407001,1.9927534690270057,0.9994740649709258,10.757991790771484,10.757991790771484,3.5635045369466147,1.530382792154948,0.3570664957165718
